step,loss
100,3.8634403944015503
200,0.4127347469329834
300,0.19388168305158615
400,0.1362093761563301
500,0.08912691101431847
600,0.08060501515865326
700,0.08377035707235336
800,0.07764650508761406
900,0.07514091581106186
1000,0.08047695085406303
1100,0.07518060505390167
1200,0.07627315074205399
1300,0.08397599309682846
1400,0.07585877925157547
1500,0.07617071270942688
1600,0.07372879609465599
1700,0.07573788240551949
1800,0.07813780754804611
1900,0.07617243006825447
2000,0.07413695007562637
2100,0.0774964913725853
2200,0.07829540967941284
2300,0.07733231782913208
2400,0.07262244448065758
2500,0.07965480536222458
2600,0.07500307634472847
2700,0.07483365386724472
2800,0.0700799711048603
2900,0.0765756331384182
3000,0.0738205537199974
3100,0.07788990065455437
3200,0.07608509063720703
3300,0.07088334858417511
3400,0.07195758447051048
3500,0.07500110939145088
3600,0.07410174608230591
3700,0.07445086911320686
3800,0.07400977611541748
3900,0.07382594421505928
4000,0.08193061873316765
4100,0.07374373823404312
4200,0.07113747298717499
4300,0.07121195644140244
4400,0.07475916296243668
4500,0.07381359860301018
4600,0.07517284527420998
4700,0.07615519315004349
4800,0.07654991373419762
4900,0.07402779534459114
5000,0.07320112735033035
5100,0.07372775673866272
5200,0.07489950209856033
5300,0.07391106337308884
5400,0.07506174221634865
5500,0.07242890819907188
5600,0.07276632264256477
5700,0.07403003051877022
5800,0.07560136541724205
5900,0.07391813024878502
6000,0.07775204256176949
6100,0.07654998451471329
6200,0.07366510108113289
6300,0.0773387961089611
6400,0.06942420080304146
6500,0.07369257509708405
6600,0.07156872004270554
6700,0.07460063323378563
6800,0.0729803629219532
6900,0.07756516337394714
7000,0.07799030095338821
7100,0.073024932295084
7200,0.07315950840711594
7300,0.07479532808065414
7400,0.070222869515419
7500,0.07396389916539192
7600,0.07106953859329224
7700,0.07116838544607162
7800,0.07324808835983276
7900,0.07232551276683807
8000,0.07674895226955414
8100,0.07641299813985825
8200,0.06814084574580193
8300,0.07517173886299133
8400,0.0738191157579422
8500,0.07017198950052261
8600,0.07299036160111427
8700,0.07597117871046066
8800,0.07528271526098251
8900,0.07464852556586266
9000,0.07591067627072334
9100,0.07300616428256035
9200,0.07034239172935486
9300,0.07230817526578903
9400,0.07620037347078323
9500,0.07770965248346329
9600,0.06990630552172661
9700,0.07194053754210472
9800,0.07061313092708588
9900,0.07473894953727722
10000,0.07459039613604546
10100,0.0731799378991127
10200,0.07066094875335693
10300,0.07136963307857513
10400,0.07478130236268044
10500,0.06908693164587021
10600,0.07404656335711479
10700,0.07212087512016296
10800,0.07676452770829201
10900,0.07391926646232605
11000,0.06809587776660919
11100,0.07250656187534332
11200,0.07357015833258629
11300,0.07802904024720192
11400,0.0751601830124855
11500,0.07495808601379395
11600,0.07361362874507904
11700,0.07779927179217339
11800,0.07513969019055367
11900,0.0738493911921978
12000,0.07290498912334442
